geo,time,linear_tv_impression,linear_tv_spend,ctv_impression,ctv_spend,walmart_connect_impression,walmart_connect_spend,amazon_ads_impression,amazon_ads_spend,meta_impression,meta_spend,tiktok_impression,tiktok_spend,google_search_impression,google_search_spend,Organic_search_impression,pollen_index_control,competitor_spend_control,price_index_control,Promo,units,revenue_per_unit,population
Philadelphia,2024-02-11,903194.1,16257.49,161675.9,5496.98,656269.9,7875.24,458795.7,5046.75,610035.3,5490.32,388134.9,2716.94,68799.6,5503.97,368700.8,0.4028,0.8502,0.9878,0.0,13841.7,21.2374,6200000
Philadelphia,2024-02-18,680893.0,12256.07,178340.0,6063.56,636643.1,7639.72,365138.8,4016.53,702897.5,6326.08,425396.0,2977.77,69298.3,5543.87,349529.5,0.4544,0.8887,1.0091,0.0,15015.43,21.6967,6200000
Philadelphia,2024-02-25,788108.6,14185.95,200421.7,6814.34,634074.6,7608.9,494966.1,5444.63,642438.8,5781.95,345628.1,2419.4,82906.8,6632.54,410011.6,0.5211,0.976,1.007,0.0,15781.81,21.6514,6200000
Philadelphia,2024-03-03,907020.1,16326.36,232262.5,7896.92,618773.2,7425.28,473914.5,5213.06,730220.9,6571.99,440923.8,3086.47,79740.9,6379.27,426370.4,0.6017,1.26,1.0161,0.0,16762.95,21.8452,6200000
Philadelphia,2024-03-10,961626.1,17309.27,215176.5,7316.0,804791.7,9657.5,414430.6,4558.74,784340.0,7059.06,437286.9,3061.01,91787.0,7342.96,478749.0,0.6926,1.107,1.0062,0.0,18816.49,21.6336,6200000
Philadelphia,2024-03-17,1066152.6,19190.75,233750.3,7947.51,710433.9,8525.21,521906.8,5740.98,792541.4,7132.87,368161.9,2577.13,86813.3,6945.07,491752.3,0.7869,1.2851,0.9963,0.0,18462.78,21.4211,6200000
Philadelphia,2024-03-24,892694.0,16068.49,247761.5,8423.89,712462.2,8549.55,567488.5,6242.37,857813.9,7720.33,485229.1,3396.6,104721.2,8377.7,512322.7,0.8757,1.4575,0.9825,0.0,18843.46,21.1231,6200000
Philadelphia,2024-03-31,1250783.5,22514.1,302760.2,10293.85,839219.5,10070.63,630845.3,6939.3,869663.4,7826.97,479737.5,3358.16,100701.1,8056.09,580912.1,0.9488,1.6199,1.0024,0.0,20540.51,21.5511,6200000
Philadelphia,2024-04-07,1195806.1,21524.51,261848.3,8902.84,951894.5,11422.73,568524.7,6253.77,995250.8,8957.26,492040.5,3444.28,88846.3,7107.71,599964.6,0.9971,1.5516,1.0022,0.0,22061.48,21.548,6200000
Philadelphia,2024-04-14,1159029.3,20862.53,308822.9,10499.98,765598.7,9187.18,529030.8,5819.34,938784.8,8449.06,451284.6,3158.99,103709.8,8296.78,662089.1,1.014,1.5893,0.9921,0.0,22786.42,21.3301,6200000
Philadelphia,2024-04-21,1238560.0,22294.08,283830.7,9650.24,979189.6,11750.27,535407.9,5889.49,763869.2,6874.82,457275.6,3200.93,88618.2,7089.46,605387.3,0.9971,1.4369,1.0021,0.0,19893.96,21.5448,6200000
Philadelphia,2024-04-28,1132568.1,20386.22,222477.6,7564.24,843727.8,10124.73,637269.8,7009.97,799434.6,7194.91,449436.3,3146.05,87664.8,7013.19,537757.2,0.9488,1.4896,0.9581,1.0,24197.68,20.5981,6200000
Philadelphia,2024-05-05,1075720.3,19362.96,238502.9,8109.1,717908.0,8614.9,615989.5,6775.88,724991.4,6524.92,414089.1,2898.62,100574.6,8045.97,547425.9,0.8757,1.4655,0.9942,0.0,19469.45,21.3763,6200000
Philadelphia,2024-05-12,983005.4,17694.1,211171.4,7179.83,661439.9,7937.28,572079.9,6292.88,719679.5,6477.12,363327.8,2543.29,84602.1,6768.17,588739.4,0.7869,1.261,0.9924,0.0,19133.34,21.3365,6200000
Philadelphia,2024-05-19,1066339.5,19194.11,193726.0,6586.68,576872.5,6922.47,578011.4,6358.13,736047.6,6624.43,406944.7,2848.61,73570.8,5885.66,500999.2,0.6926,1.3167,0.9822,0.0,18086.06,21.1183,6200000
Philadelphia,2024-05-26,978014.3,17604.26,224313.0,7626.64,669545.8,8034.55,460439.5,5064.83,669538.7,6025.85,407448.1,2852.14,80739.9,6459.19,433188.1,0.6019,1.0222,1.0095,0.0,17166.0,21.7048,6200000
Philadelphia,2024-06-02,807927.6,14542.7,224842.0,7644.63,513647.6,6163.77,395018.7,4345.21,622486.8,5602.38,386993.7,2708.96,76748.2,6139.86,437856.9,0.5215,1.1271,1.0009,0.0,15947.9,21.5196,6200000
Philadelphia,2024-06-09,861101.6,15499.83,171883.7,5844.05,662105.5,7945.27,352180.1,3873.98,686159.5,6175.44,382639.3,2678.48,58726.1,4698.09,437602.1,0.4555,0.8852,0.9625,1.0,16701.78,20.6947,6200000
Philadelphia,2024-06-16,740484.5,13328.72,187697.5,6381.72,550947.7,6611.37,399524.0,4394.76,516683.4,4650.15,369245.2,2584.72,60168.3,4813.46,350802.1,0.4053,0.8829,0.9942,0.0,14644.6,21.3762,6200000
Philadelphia,2024-06-23,804410.3,14479.39,155178.0,5276.05,470654.5,5647.85,383952.6,4223.48,589800.7,5308.21,443826.0,3106.78,62013.8,4961.11,379636.5,0.3705,0.9264,1.0069,0.0,13518.77,21.649,6200000
Philadelphia,2024-06-30,716195.2,12891.51,169767.7,5772.1,530898.1,6370.78,440078.0,4840.86,625356.0,5628.2,408502.6,2859.52,59983.0,4798.64,326451.9,0.3502,0.8955,0.953,1.0,14932.75,20.4903,6200000
Philadelphia,2024-07-07,743010.9,13374.2,158519.8,5389.67,550264.4,6603.17,378277.9,4161.06,504585.2,4541.27,344289.3,2410.03,67566.5,5405.32,349746.2,0.3433,0.8338,1.0175,0.0,12393.87,21.8759,6200000
Philadelphia,2024-07-14,720614.0,12971.05,178608.8,6072.7,517052.7,6204.63,383675.3,4220.43,481182.9,4330.65,382486.0,2677.4,65775.3,5262.02,365583.1,0.3494,0.9037,1.0051,0.0,13502.57,21.609,6200000
Philadelphia,2024-07-21,724900.2,13048.2,151052.7,5135.79,498979.8,5987.76,417918.7,4597.11,658740.7,5928.67,364733.9,2553.14,54159.7,4332.77,369689.3,0.3688,0.8867,1.0176,0.0,13266.52,21.8785,6200000
Philadelphia,2024-07-28,884244.0,15916.39,157213.0,5345.24,505365.5,6064.39,441068.5,4851.75,559033.6,5031.3,354853.6,2483.98,68662.3,5492.98,376572.8,0.4018,0.9599,0.9932,0.0,14215.73,21.3537,6200000
Philadelphia,2024-08-04,874269.2,15736.84,189445.0,6441.13,497614.6,5971.38,451405.2,4965.46,503411.4,4530.7,471520.9,3300.65,57604.3,4608.35,429457.7,0.4482,0.8735,1.0001,0.0,13800.19,21.502,6200000
Philadelphia,2024-08-11,815940.1,14686.92,181204.1,6160.94,650747.3,7808.97,411658.7,4528.25,527053.0,4743.48,354071.2,2478.5,72659.3,5812.74,409781.6,0.5057,0.9731,0.9814,0.0,15447.68,21.0994,6200000
Philadelphia,2024-08-18,731724.4,13171.04,228977.9,7785.25,550286.8,6603.44,463750.6,5101.26,601931.6,5417.38,401784.7,2812.49,73399.0,5871.92,455630.1,0.5694,1.006,1.0083,0.0,15768.35,21.6792,6200000
Philadelphia,2024-08-25,749774.4,13495.94,212953.6,7240.42,789904.1,9478.85,540242.2,5942.66,709248.2,6383.23,405259.4,2836.82,85430.8,6834.46,422189.0,0.6321,0.9684,0.9967,0.0,16859.83,21.4283,6200000
Philadelphia,2024-09-01,1013351.3,18240.32,212403.5,7221.72,759529.9,9114.36,516673.6,5683.41,748723.0,6738.51,359968.1,2519.78,65999.7,5279.98,498697.1,0.6847,1.0485,0.9953,0.0,18506.82,21.3982,6200000
Philadelphia,2024-09-08,919612.7,16553.03,241796.8,8221.09,690674.4,8288.09,426380.9,4690.19,784356.2,7059.21,389225.2,2724.58,95503.4,7640.27,450489.7,0.7187,1.2044,0.9891,0.0,17507.61,21.2651,6200000
Philadelphia,2024-09-15,842609.9,15166.98,226820.5,7711.9,799766.1,9597.19,575219.5,6327.41,629534.3,5665.81,472919.5,3310.44,93859.9,7508.8,506256.5,0.7281,1.1052,1.017,0.0,18946.94,21.8656,6200000
Philadelphia,2024-09-22,883728.1,15907.11,227311.1,7728.58,725305.6,8703.67,480994.2,5290.94,823867.4,7414.81,460825.2,3225.78,80860.6,6468.85,547280.5,0.7113,1.1881,0.9931,0.0,18832.32,21.3525,6200000
Philadelphia,2024-09-29,1011063.6,18199.14,252590.8,8588.09,772835.9,9274.03,566532.7,6231.86,715525.1,6439.73,368432.1,2579.02,92451.3,7396.1,461451.5,0.6711,1.2996,1.0093,0.0,17521.92,21.6991,6200000
Philadelphia,2024-10-06,1032402.3,18583.24,220580.3,7499.73,773799.4,9285.59,390978.4,4300.76,724656.7,6521.91,485729.4,3400.11,85112.7,6809.02,490435.3,0.6146,1.2589,0.9907,0.0,17049.44,21.3003,6200000
Philadelphia,2024-10-13,952304.9,17141.49,213753.4,7267.61,697025.9,8364.31,393682.3,4330.51,691919.7,6227.28,427647.7,2993.53,83285.1,6662.81,419633.3,0.5506,0.9513,1.0006,0.0,15852.02,21.5124,6200000
Philadelphia,2024-10-20,864925.7,15568.66,216037.7,7345.28,702997.2,8435.97,456851.6,5025.37,508168.5,4573.52,424952.8,2974.67,61305.7,4904.46,424458.4,0.4875,1.0057,1.0036,0.0,15251.29,21.5775,6200000
Philadelphia,2024-10-27,822191.1,14799.44,181186.5,6160.34,609322.0,7311.86,460196.6,5062.16,667348.9,6006.14,416980.4,2918.86,69300.5,5544.04,367216.9,0.4317,0.8062,0.993,0.0,15794.88,21.3498,6200000
Philadelphia,2024-11-03,791787.9,14252.18,200388.7,6813.21,605130.0,7261.56,391430.5,4305.74,671915.3,6047.24,402138.8,2814.97,64102.8,5128.23,326651.2,0.387,0.9424,1.0022,0.0,12472.24,21.5468,6200000
Philadelphia,2024-11-10,763930.9,13750.76,141817.6,4821.8,546037.2,6552.45,342681.8,3769.5,654186.1,5887.67,344615.4,2412.31,55956.3,4476.5,348666.6,0.3539,0.7568,1.0079,0.0,11657.17,21.6697,6200000
Philadelphia,2024-11-17,830660.6,14951.89,149282.0,5075.59,527479.7,6329.76,312730.5,3440.04,570517.8,5134.66,360847.5,2525.93,67937.5,5435.0,304169.4,0.3314,0.8856,0.9346,1.0,13022.41,20.0941,6200000
Philadelphia,2024-11-24,804631.5,14483.37,191866.3,6523.45,548874.6,6586.49,378199.4,4160.19,455372.0,4098.35,456043.3,3192.3,54941.3,4395.31,323775.3,0.3172,0.9148,0.9428,1.0,14529.12,20.2705,6200000
Philadelphia,2024-12-01,613724.9,11047.05,161909.0,5504.91,549994.8,6599.94,318931.8,3508.25,556915.5,5012.24,439864.8,3079.05,63564.2,5085.14,350920.4,0.3088,0.8065,1.019,0.0,13397.77,21.9079,6200000
Philadelphia,2024-12-08,742957.1,13373.23,138240.3,4700.17,445252.0,5343.02,399131.1,4390.44,565382.3,5088.44,435425.5,3047.98,52861.7,4228.94,329309.3,0.3043,0.8191,0.9881,0.0,11881.4,21.2447,6200000
Philadelphia,2024-12-15,778327.4,14009.89,175576.4,5969.6,498770.1,5985.24,393457.1,4328.03,554751.8,4992.77,337313.8,2361.2,55699.7,4455.97,293845.0,0.3019,0.7392,1.0055,0.0,11751.65,21.6186,6200000
Philadelphia,2024-12-22,661375.7,11904.76,145850.8,4958.93,551916.4,6623.0,321627.5,3537.9,554528.4,4990.76,335716.1,2350.01,61621.3,4929.7,302077.3,0.3008,0.7785,0.9498,1.0,14761.38,20.4213,6200000
Philadelphia,2024-12-29,830471.3,14948.48,158901.6,5402.65,537181.6,6446.18,350892.1,3859.81,547112.7,4924.01,375812.4,2630.69,62124.0,4969.92,340213.7,0.3003,0.9098,0.9821,0.0,12730.7,21.1145,6200000
Philadelphia,2025-01-05,718069.5,12925.25,139691.0,4749.49,611804.0,7341.65,435095.8,4786.05,600826.8,5407.44,338883.9,2372.19,63716.3,5097.31,330949.7,0.3054,0.8566,1.0159,0.0,13763.79,21.8419,6200000
Philadelphia,2025-01-12,791557.9,14248.04,171340.1,5825.56,481599.2,5779.19,387335.6,4260.69,513122.2,4618.1,326484.7,2285.39,63341.9,5067.35,361467.5,0.3105,0.7997,0.9418,1.0,15456.88,20.2487,6200000
Philadelphia,2025-01-19,783130.4,14096.35,160955.7,5472.5,477687.5,5732.25,318639.0,3505.03,481353.8,4332.18,381940.2,2673.58,50735.7,4058.85,313616.7,0.3193,0.8505,0.997,0.0,12081.59,21.4361,6200000
Philadelphia,2025-01-26,663210.9,11937.8,162544.5,5526.51,590175.3,7082.1,434637.6,4781.01,501311.8,4511.81,408065.3,2856.46,58237.7,4659.02,339142.7,0.3339,0.8434,1.0083,0.0,12936.5,21.6786,6200000
Philadelphia,2025-02-02,806310.2,14513.58,151384.7,5147.08,503273.9,6039.29,425417.3,4679.59,604643.0,5441.79,464587.5,3252.11,56661.4,4532.92,362423.6,0.3568,0.9455,1.0086,0.0,13510.97,21.6844,6200000
Philadelphia,2025-02-09,666956.1,12005.21,186953.6,6356.42,536572.8,6438.87,432150.3,4753.65,553513.4,4981.62,399051.1,2793.36,75470.7,6037.66,345300.9,0.3907,0.8894,0.9832,0.0,12888.15,21.1387,6200000
Philadelphia,2025-02-16,930729.9,16753.14,182046.0,6189.57,485525.7,5826.31,367041.1,4037.45,574046.1,5166.41,436429.0,3055.0,68825.9,5506.07,343337.2,0.4381,1.0017,1.0137,0.0,14709.95,21.7947,6200000
Philadelphia,2025-02-23,880634.1,15851.41,180868.3,6149.52,656924.9,7883.1,508463.2,5593.1,597291.2,5375.62,433909.1,3037.36,58258.7,4660.7,426398.0,0.5005,0.9352,0.9372,1.0,17317.48,20.1494,6200000
Philadelphia,2025-03-02,985575.0,17740.35,198075.1,6734.55,717337.0,8608.04,519806.0,5717.87,682000.1,6138.0,433768.4,3036.38,73267.6,5861.41,436143.9,0.5774,0.9345,1.0149,0.0,16161.44,21.8202,6200000
Philadelphia,2025-03-09,805719.6,14502.95,205375.6,6982.77,600422.6,7205.07,500057.3,5500.63,729855.4,6568.7,379110.1,2653.77,75534.8,6042.79,439264.3,0.6659,1.1602,0.9491,1.0,18159.46,20.4061,6200000
Philadelphia,2025-03-16,837309.2,15071.56,236836.5,8052.44,670167.4,8042.01,574369.6,6318.07,687694.8,6189.25,357390.9,2501.74,90010.2,7200.82,512661.7,0.7601,1.4318,1.0125,0.0,20124.57,21.768,6200000
Philadelphia,2025-03-23,1216895.8,21904.12,245248.2,8338.44,669125.8,8029.51,634741.6,6982.16,826720.3,7440.48,503204.3,3522.43,93564.0,7485.12,611687.1,0.8515,1.4604,0.9464,1.0,22944.28,20.3481,6200000
Philadelphia,2025-03-30,1004485.3,18080.74,269066.6,9148.26,738457.0,8861.48,531739.9,5849.14,880292.8,7922.63,458805.3,3211.64,91756.6,7340.53,628416.7,0.9301,1.4491,0.9905,0.0,21534.58,21.2949,6200000
Philadelphia,2025-04-06,1200951.0,21617.12,290493.1,9876.77,777476.7,9329.72,510249.2,5612.74,992022.2,8928.2,424460.3,2971.22,79402.3,6352.18,636856.6,0.9863,1.497,0.9949,0.0,20857.44,21.391,6200000
Philadelphia,2025-04-13,1247176.6,22449.18,303687.6,10325.38,780963.2,9371.56,672684.9,7399.53,826007.0,7434.06,447491.9,3132.44,83637.4,6690.99,544096.4,1.0126,1.421,0.987,0.0,20400.02,21.2211,6200000
Philadelphia,2025-04-20,1284504.9,23121.09,218465.6,7427.83,913297.0,10959.56,655230.2,7207.53,727755.5,6549.8,430399.7,3012.8,107788.8,8623.11,562685.6,1.0053,1.305,1.0155,0.0,22031.15,21.8338,6200000
Philadelphia,2025-04-27,1227580.3,22096.44,298571.7,10151.44,835833.7,10030.0,550999.9,6061.0,970953.0,8738.58,436077.3,3052.54,101002.1,8080.17,609373.7,0.9655,1.3918,1.0167,0.0,21211.78,21.8586,6200000
Philadelphia,2025-05-04,1167196.9,21009.54,216297.1,7354.1,847876.9,10174.52,470901.5,5179.92,675794.8,6082.15,374636.6,2622.46,105943.0,8475.44,605967.1,0.8986,1.5794,1.0016,0.0,20820.1,21.5342,6200000
Philadelphia,2025-05-11,917096.6,16507.74,207764.8,7064.0,701961.1,8423.53,599931.3,6599.24,795491.2,7159.42,439920.2,3079.44,83206.3,6656.5,571184.7,0.8133,1.177,0.9851,0.0,20564.73,21.1791,6200000
Philadelphia,2025-05-18,1020109.1,18361.96,246875.7,8393.78,637672.4,7652.07,550658.1,6057.24,656813.0,5911.32,471733.0,3302.13,83641.3,6691.3,530513.1,0.7196,1.2825,1.0044,0.0,17687.2,21.5944,6200000
Philadelphia,2025-05-25,792354.2,14262.38,248127.6,8436.34,670120.5,8041.45,482408.7,5306.5,599672.9,5397.06,409543.9,2866.81,82278.9,6582.32,425870.1,0.627,1.2497,0.99,0.0,15869.79,21.284,6200000
Philadelphia,2025-06-01,744661.9,13403.91,202217.0,6875.38,577063.2,6924.76,387142.2,4258.56,655965.6,5903.69,445865.4,3121.06,68707.0,5496.56,466641.0,0.5431,0.8873,0.9942,0.0,16451.04,21.3747,6200000
Philadelphia,2025-06-08,821438.0,14785.88,165811.4,5637.59,564301.6,6771.62,456915.5,5026.07,634844.9,5713.6,354194.4,2479.36,56249.6,4499.97,412144.7,0.4728,1.0676,1.0142,0.0,15702.78,21.8063,6200000
Philadelphia,2025-06-15,749929.5,13498.73,195972.6,6663.07,557581.1,6690.97,412161.8,4533.78,495297.4,4457.68,423337.2,2963.36,65654.8,5252.39,385603.9,0.418,0.8512,0.9982,0.0,13886.56,21.4617,6200000
Philadelphia,2025-06-22,651276.2,11722.97,144490.1,4912.66,472547.4,5670.57,447794.7,4925.74,529351.8,4764.17,339871.1,2379.1,71035.5,5682.84,341885.4,0.3789,0.9612,0.9839,0.0,14088.96,21.1547,6200000
Philadelphia,2025-06-29,818701.5,14736.63,182021.2,6188.72,574562.7,6894.75,453173.9,4984.91,620980.7,5588.83,419669.9,2937.69,73325.6,5866.05,337934.5,0.3546,0.7479,0.9945,0.0,14313.16,21.3817,6200000
Philadelphia,2025-07-06,819263.0,14746.73,144581.6,4915.77,488350.6,5860.21,447166.3,4918.83,526731.2,4740.58,335692.5,2349.85,65716.2,5257.3,366681.9,0.344,0.8551,0.9803,0.0,14134.44,21.0756,6200000
Philadelphia,2025-07-13,646949.5,11645.09,168827.9,5740.15,621192.6,7454.31,326375.6,3590.13,564511.7,5080.61,459681.4,3217.77,67519.7,5401.57,339256.8,0.3464,0.7546,0.9951,0.0,13304.05,21.3944,6200000
Philadelphia,2025-07-20,865724.5,15583.04,178806.2,6079.41,487479.7,5849.76,450344.4,4953.79,587173.5,5284.56,396218.3,2773.53,58074.6,4645.97,337100.8,0.3619,0.831,1.0,0.0,13754.2,21.5005,6200000
Philadelphia,2025-07-27,783534.3,14103.62,202006.9,6868.23,462687.7,5552.25,339560.9,3735.17,584798.3,5263.18,414620.9,2902.35,61216.2,4897.3,396076.5,0.391,0.9991,0.9934,0.0,14017.62,21.3589,6200000
Philadelphia,2025-08-03,861416.4,15505.49,215580.1,7329.72,577131.8,6925.58,399577.0,4395.35,619329.0,5573.96,430870.2,3016.09,73497.7,5879.82,345694.7,0.4337,0.8222,1.0135,0.0,12967.38,21.7909,6200000
Philadelphia,2025-08-10,832923.4,14992.62,169841.1,5774.6,560965.0,6731.58,480925.4,5290.18,526633.1,4739.7,409067.3,2863.47,62514.2,5001.13,458714.9,0.4883,1.1091,0.9467,1.0,17105.53,20.3539,6200000
Philadelphia,2025-08-17,929471.5,16730.49,219449.4,7461.28,672970.4,8075.64,474441.1,5218.85,576887.6,5191.99,410471.9,2873.3,67639.7,5411.18,427364.1,0.551,0.9724,1.0042,0.0,15422.98,21.5897,6200000
Philadelphia,2025-08-24,865052.9,15570.95,198623.7,6753.2,571502.7,6858.03,404498.8,4449.49,624025.6,5616.23,370292.6,2592.05,84752.4,6780.19,449320.5,0.6148,1.1325,1.0164,0.0,14935.64,21.8531,6200000
Philadelphia,2025-08-31,831390.9,14965.04,212536.0,7226.22,622388.6,7468.66,410695.6,4517.65,778469.9,7006.23,484644.6,3392.51,80401.3,6432.1,461887.4,0.6712,1.2731,0.9983,0.0,17061.24,21.4644,6200000
Philadelphia,2025-09-07,841908.2,15154.35,212476.0,7224.18,595513.8,7146.17,467772.7,5145.5,784227.5,7058.05,375590.7,2629.13,79171.8,6333.75,503958.3,0.7113,1.0761,1.0029,0.0,17353.31,21.5628,6200000
Philadelphia,2025-09-14,1125320.4,20255.77,230804.5,7847.35,603684.8,7244.22,454314.9,4997.46,600487.9,5404.39,424170.0,2969.19,78204.6,6256.36,523597.7,0.7281,1.203,1.019,0.0,17841.69,21.9079,6200000
Philadelphia,2025-09-21,1095291.4,19715.25,233183.4,7928.24,631617.6,7579.41,415690.9,4572.6,766140.5,6895.26,388794.6,2721.56,78256.5,6260.52,465861.6,0.7187,1.3524,0.989,0.0,17597.58,21.2635,6200000
Philadelphia,2025-09-28,995445.0,17918.01,233813.5,7949.66,587351.3,7048.22,545118.2,5996.3,730827.9,6577.45,394915.8,2764.41,84053.4,6724.27,460115.5,0.6846,1.0216,1.0169,0.0,18038.9,21.8641,6200000
Philadelphia,2025-10-05,790438.5,14227.89,177365.1,6030.41,753089.7,9037.08,543421.0,5977.63,782289.9,7040.61,353546.1,2474.82,85568.7,6845.49,494600.7,0.6319,0.975,1.0,0.0,16723.93,21.4994,6200000
Philadelphia,2025-10-12,850111.0,15302.0,205203.1,6976.91,535925.9,6431.11,465299.1,5118.29,705647.4,6350.83,387187.2,2710.31,66903.2,5352.26,412707.9,0.5691,1.0693,0.9875,0.0,16097.76,21.2303,6200000
Philadelphia,2025-10-19,938187.1,16887.37,202565.7,6887.23,684785.7,8217.43,401197.9,4413.18,704268.8,6338.42,388505.7,2719.54,60154.3,4812.34,377882.2,0.505,0.9456,0.9886,0.0,14595.1,21.254,6200000
Philadelphia,2025-10-26,871930.7,15694.75,164033.2,5577.13,583666.4,7004.0,371462.9,4086.09,616424.4,5547.82,396943.0,2778.6,66869.3,5349.54,410685.6,0.4466,0.8884,0.985,0.0,14240.41,21.1782,6200000
Philadelphia,2025-11-02,708125.2,12746.25,164140.0,5580.76,610845.8,7330.15,459430.5,5053.74,553526.7,4981.74,406451.2,2845.16,60876.1,4870.09,348687.9,0.3986,0.9052,1.0062,0.0,12640.27,21.6336,6200000
Philadelphia,2025-11-09,834745.4,15025.42,169698.5,5769.75,491854.4,5902.25,348203.6,3830.24,470050.4,4230.45,359976.0,2519.83,68371.4,5469.71,371859.9,0.3622,0.8341,0.9407,1.0,15091.38,20.2252,6200000
Philadelphia,2025-11-16,741273.3,13342.92,175460.1,5965.64,587609.7,7051.32,399817.0,4397.99,610772.6,5496.95,456157.9,3193.11,54697.4,4375.8,332699.9,0.3369,0.9241,0.9885,0.0,12728.53,21.252,6200000
Philadelphia,2025-11-23,698921.2,12580.58,196592.1,6684.13,594841.6,7138.1,332055.9,3652.61,567486.3,5107.38,377007.6,2639.05,62260.8,4980.86,340584.6,0.3206,0.8218,0.9957,0.0,12789.86,21.4086,6200000
Philadelphia,2025-11-30,633167.2,11397.01,176290.8,5993.89,516412.0,6196.94,363929.7,4003.23,582518.7,5242.67,378318.7,2648.23,60081.7,4806.54,305857.0,0.3108,0.7843,1.0004,0.0,12012.84,21.5077,6200000
Philadelphia,2025-12-07,655021.3,11790.38,180635.8,6141.62,473615.3,5683.38,372415.9,4096.57,593473.5,5341.26,396008.6,2772.06,50851.9,4068.15,298366.9,0.3053,0.7778,0.9802,0.0,12271.34,21.0734,6200000
Philadelphia,2025-12-14,776175.2,13971.15,144956.4,4928.52,606316.5,7275.8,355677.3,3912.45,618135.4,5563.22,402420.5,2816.94,64895.8,5191.66,314710.9,0.3024,0.8552,1.0156,0.0,13556.42,21.8345,6200000
Philadelphia,2025-12-21,695202.5,12513.64,160086.0,5442.92,435868.0,5230.42,363274.1,3996.01,537551.9,4837.97,436831.0,3057.82,52826.4,4226.11,313928.9,0.3011,0.8069,0.9852,0.0,12053.45,21.1821,6200000
Atlanta,2023-01-01,781470.9,14066.48,165948.7,5642.25,945246.1,11342.95,305088.9,3355.98,583703.3,5253.33,420167.1,2941.17,69223.2,5537.86,334744.2,0.3041,0.6907,0.9925,0.0,13421.62,21.338,6100000
Atlanta,2023-01-08,753122.8,13556.21,150595.1,5120.23,776925.3,9323.1,289386.2,3183.25,475590.9,4280.32,440322.5,3082.26,65176.5,5214.12,366600.6,0.3081,0.87,0.9844,0.0,13052.71,21.1649,6100000
Atlanta,2023-01-15,754072.1,13573.3,135029.5,4591.0,874645.4,10495.75,388096.7,4269.06,590169.4,5311.52,359575.1,2517.03,65404.7,5232.37,321813.3,0.3153,0.9251,0.9364,1.0,15114.24,20.1319,6100000
Atlanta,2023-01-22,644244.2,11596.39,180617.1,6140.98,763045.4,9156.54,307466.0,3382.13,530413.8,4773.72,409401.5,2865.81,55739.5,4459.16,354977.8,0.3276,0.9136,1.0188,0.0,14023.52,21.9032,6100000
Atlanta,2023-01-29,661772.8,11911.91,152033.8,5169.15,763535.1,9162.42,393666.0,4330.33,448854.2,4039.69,383220.4,2682.54,69880.3,5590.42,312361.1,0.3476,0.9382,0.9864,0.0,13581.16,21.2076,6100000
Atlanta,2023-02-05,639744.7,11515.4,196311.6,6674.59,957433.0,11489.2,362979.6,3992.78,576455.0,5188.09,421902.8,2953.32,59886.0,4790.88,371770.0,0.3781,0.8263,0.9528,1.0,16413.0,20.4845,6100000
Atlanta,2023-02-12,695659.5,12521.87,198492.2,6748.73,1043454.5,12521.45,366830.1,4035.13,493889.7,4445.01,377557.2,2642.9,74874.6,5989.97,337869.9,0.4221,0.8028,1.0142,0.0,13206.96,21.8042,6100000
Atlanta,2023-02-19,796276.3,14332.97,206270.5,7013.2,987186.5,11846.24,318768.7,3506.46,527051.0,4743.46,424254.7,2969.78,83331.5,6666.52,443544.8,0.4822,1.0237,1.0047,0.0,15196.91,21.6001,6100000
Atlanta,2023-02-26,901246.4,16222.44,202915.6,6899.13,926591.8,11119.1,465123.8,5116.36,681822.7,6136.4,397419.3,2781.93,89700.2,7176.01,422758.9,0.5591,1.13,0.9857,0.0,15432.82,21.1924,6100000
Atlanta,2023-03-05,979087.3,17623.57,194881.2,6625.96,1041488.7,12497.86,456380.7,5020.19,634969.1,5714.72,402734.4,2819.14,89187.0,7134.96,474396.8,0.6512,1.0843,0.953,1.0,19881.88,20.4885,6100000
Atlanta,2023-03-12,1111260.4,20002.69,240602.7,8180.49,994776.4,11937.32,373924.7,4113.17,603868.3,5434.81,399404.2,2795.83,83707.4,6696.59,541365.9,0.7538,1.097,0.9876,0.0,19157.57,21.2344,6100000
Atlanta,2023-03-19,1023350.3,18420.31,231473.3,7870.09,1029467.5,12353.61,439681.5,4836.5,717510.9,6457.6,368465.8,2579.26,82662.7,6613.01,577930.7,0.859,1.4179,0.9538,1.0,22083.82,20.5074,6100000
